X_gc_pc,Y_gc_pc,Z_gc_pc,R_gc_pc
6114.947636,132.659146,4611.467863,6116.386436
11642.533055,2611.279574,2471.232845,11931.779287
10962.324079,4088.688362,744.058465,11699.996655
4845.150868,-2241.959109,3090.566351,5338.714039
10375.579818,-2982.673756,3374.004275,10795.786183
10781.238803,-369.832763,-4259.283270,10787.580192
11184.694599,-1661.883527,3632.262782,11307.486464
7967.851121,2232.569992,4506.546876,8274.721763
6190.078878,-3791.802940,2684.861583,7259.121576
11193.330924,3893.046521,877.253122,11851.011281
9735.399397,-4213.860242,2226.477221,10608.233574
11599.654486,748.788397,-3558.936954,11623.797497
5099.476532,-2129.909477,-3419.881532,5526.407085
5304.045932,-528.593790,4136.747748,5330.320313
4288.817655,1216.363331,-3030.514111,4457.970013
5437.617197,-1306.862665,4054.653365,5592.456598
4208.433541,2550.448559,1875.195290,4920.945104
5541.028521,-4318.691273,-206.542534,7025.246713
10699.342695,-2147.710832,3749.759628,10912.772146
10552.355135,-946.473876,-4308.252509,10594.716216
7477.006973,4388.050168,2379.449711,8669.522337
8734.108038,-4451.001048,2268.000799,9802.859458
11728.003425,220.835208,3501.691102,11730.082375
11423.143917,1423.225990,-3526.109315,11511.463381
10940.455916,-2477.451457,3358.039896,11217.456993
11745.152189,-93.678138,3493.393599,11745.525767
4169.416035,629.430151,3051.775899,4216.658913
10148.181479,-4021.792827,2249.936817,10916.061784
8060.131677,5033.100004,-135.432405,9502.516420
12113.804238,1978.567378,-2341.239673,12274.322058
4053.623520,572.817018,-2909.513527,4093.895819
7660.564082,-1848.058844,4656.811095,7880.327629
4134.231916,2494.516619,1789.535595,4828.507709
4726.966671,-1924.829515,3182.240541,5103.839983
7409.174090,-1440.492894,4767.380849,7547.905701
9216.489340,-4087.744320,2725.255626,10082.327578
5751.895398,-809.141115,4364.400803,5808.529075
9741.792927,-4536.172014,1465.732671,10746.133536
8901.930666,-4260.496105,-2560.407466,9868.951142
5307.737979,3272.782698,-2593.273000,6235.638623
8033.977510,4816.027750,-1453.878855,9366.905461
8925.649046,-4818.690637,-1218.950700,10143.322451
5811.332303,2225.529224,3877.970229,6222.906352
9635.755468,-4736.742983,795.513579,10737.062798
4289.387947,1431.116110,2936.882441,4521.829528
4206.550279,1604.196350,2730.465563,4502.056328
11397.089351,917.367306,-3711.936623,11433.949819
11705.254864,-96.823567,-3537.564312,11705.655310
5140.150368,-2181.518043,-3415.784074,5583.920377
8207.381292,1335.382567,4851.552685,8315.308429
8116.436061,38.083992,5032.447061,8116.525409
6250.827764,585.869703,-4634.081089,6278.223558
8400.434656,3377.773372,3720.067639,9054.096054
10511.280738,-2842.764035,-3395.695935,10888.908582
8655.096907,952.098324,4911.756065,8707.306914
6171.742633,1228.684036,4473.004009,6292.858777
3728.383796,2372.936196,618.707653,4419.465117
11745.241574,1849.667017,-2966.416241,11889.994437
8359.160333,3047.591018,-4002.314696,8897.380091
7484.159989,4745.069965,-1547.754418,8861.621731
8707.098932,1976.759561,-4594.367141,8928.670123
11261.833213,-971.873051,3812.960369,11303.690749
8189.975290,5021.673309,-379.157845,9606.919281
5811.988879,-4050.374133,1894.273376,7084.119236
8192.590544,-501.417098,5006.471251,8207.920500
7236.271988,4930.911297,-468.450509,8756.570019
7398.151932,4404.797483,-2332.776555,8610.162186
5974.368220,1943.444947,4113.975001,6282.519709
8795.303350,-4534.001016,-2073.741742,9895.176917
10262.152576,-3583.198626,-2819.545195,10869.732650
9413.494854,-4534.706122,-1770.336014,10448.801126
5146.893358,3840.970946,1327.904346,6422.115621
9302.689022,-3830.440976,-3044.100153,10060.432452
11525.563238,871.114806,-3602.940895,11558.436268
11746.510822,1266.107858,-3253.252438,11814.548049
7687.865430,4715.083579,1701.097901,9018.607876
3874.896100,1877.935120,1939.590679,4305.979575
8270.801099,892.260914,-4951.556833,8318.790799
7778.893908,-1416.595173,-4818.382007,7906.828209
7814.905741,4929.974718,963.301551,9239.989311
9160.143360,-3879.860625,-3035.692185,9947.941739
4966.978954,-2313.694414,3166.093660,5479.421664
11213.402319,-2114.670907,-3367.160114,11411.057120
7083.361770,-3138.991557,-3796.656708,7747.727535
8050.781733,2905.126166,-4113.341742,8558.904401
10952.340722,480.762508,4134.842763,10962.887388
4792.874277,-2251.288515,3033.126047,5295.275612
7472.786106,4197.348113,-2701.580196,8570.896299
8761.690277,1639.388629,4716.498924,8913.742849
5473.665275,3459.912877,2520.735000,6475.492927
5525.763135,3702.875241,-2213.008040,6651.717317
4516.627045,-2939.733561,-1926.875915,5389.058662
9089.461260,-4887.807377,717.196996,10320.318161
11751.305268,1752.280114,3017.349954,11881.231464
9437.657221,-4715.062062,1166.108769,10549.937633
4255.094921,2578.315248,1934.436366,4975.293188
11206.077164,-1139.105949,3815.571957,11263.823852
7922.068093,5015.224074,-371.934116,9376.120487
11324.848141,3214.176931,2185.009815,11772.133144
8077.251419,-655.848787,-4991.954473,8103.834161
6126.917689,1643.240590,4319.856958,6343.450165
10423.223306,-1894.140925,4058.677248,10593.930051
4990.486794,3940.949234,124.896966,6358.933818
7124.231891,-3333.151925,-3635.803420,7865.404109
8247.788398,-5010.679119,-465.869969,9650.539814
4416.137533,1763.075995,2915.890217,4755.071784
8059.656088,4651.467313,1925.270194,9305.600701
6161.447549,-4386.253457,1511.069149,7563.243701
8358.501977,4197.499629,2768.554606,9353.264587
8099.720611,509.134829,5008.950778,8115.706516
4926.446579,-1461.989852,-3603.452073,5138.802411
7722.377213,4642.634552,1903.999951,9010.503060
4011.231094,761.153763,2808.732308,4082.809075
8119.956924,-1285.406874,4868.846786,8221.068744
11276.559928,3271.034506,-2167.737542,11741.399855
3986.235201,1839.803286,2206.499896,4390.324272
4075.291872,-35.159484,-2996.554885,4075.443538
6288.717443,2038.891588,-4221.529377,6610.979200
6171.295740,-3809.822427,-2647.671369,7252.560791
10913.211901,-2699.549107,-3200.068135,11242.142117
9760.538412,-3754.600819,-2924.614653,10457.778798
11947.355439,1354.191088,2981.118808,12023.856931
6035.581603,1337.659365,-4378.098864,6182.036708
7933.021783,4248.999776,2690.946502,8999.268509
8463.229869,-4977.098778,-695.365254,9818.236708
8110.242723,77.037970,5032.175826,8110.608601
4116.930570,2438.001042,-1824.432056,4784.659486
6783.471665,-3462.868424,-3400.759639,7616.229090
11234.857663,3886.025424,-743.349060,11887.944326
8350.383162,4602.303420,2029.762819,9534.678585
8115.896254,4759.430055,1648.509232,9408.503943
7822.251290,2789.158955,-4179.232261,8304.638638
9868.394002,-2953.024230,-3683.632887,10300.754938
11580.452625,2200.046056,2927.254004,11787.581841
10907.120980,-402.836663,-4176.426266,10914.557501
5501.392026,-3941.606411,1712.194595,6767.686112
8337.998917,1104.518263,-4903.529577,8410.837445
4350.181994,2159.637660,-2540.770166,4856.760052
5199.766580,4011.829050,843.522805,6567.521969
5488.278935,3987.943387,-1572.428096,6784.165249
7965.353114,1326.505297,4851.289534,8075.052107
11980.790502,2308.984089,-2257.322791,12201.260122
11962.521435,2923.303988,-1440.692424,12314.529033
4625.646895,1205.610144,-3412.109035,4780.178345
11365.123357,3831.128452,369.164391,11993.480485
10949.850567,-1196.042658,3987.021448,11014.978234
4557.243738,1275.255974,-3315.089818,4732.308980
8241.525443,1644.985416,4753.004932,8404.089400
4044.924958,2629.016512,1353.823429,4824.224884
8364.529087,1440.694064,-4819.992011,8487.693811
10813.229736,-821.378341,4171.182238,10844.381020
3928.175246,2655.862634,-834.657546,4741.747262
3920.120137,1198.121054,2495.164914,4099.126242
5865.726651,3774.042730,2450.364221,6974.965783
10401.746735,-3622.107695,-2645.574108,11014.354239
11234.915192,3174.041170,2362.889758,11674.667307
4486.325167,1433.585788,-3168.325665,4709.806972
4347.367133,1814.475852,-2790.304706,4710.830458
5902.810103,3755.567559,-2506.330993,6996.245765
5572.195881,3246.875632,2884.485340,6449.152526
8748.438115,-4994.975260,-139.354772,10073.973759
6125.203486,2371.083983,-3963.879596,6568.116701
10123.746779,-3045.736975,-3468.839193,10571.980069
5664.999199,2112.261346,-3852.140591,6045.979153
8627.240430,2458.857282,-4361.864851,8970.800220
4501.463537,1890.997467,-2944.556366,4882.524490
10539.862679,-1524.565166,-4142.544648,10649.554180
4025.264247,2339.563780,1756.657327,4655.782527
4262.665950,1475.906429,2876.597402,4510.944556
4013.931687,757.323112,-2808.480573,4084.750407
11203.218063,-666.791901,-3922.252406,11223.043545
9748.970848,-3733.196318,2958.083247,10439.309716
11680.954828,2818.883204,2173.486367,12016.272642
11232.303425,3399.948920,-2021.118791,11735.599383
10129.561166,-2379.865218,-3954.371423,10405.372068
11612.047474,199.446662,3626.262166,11613.760179
12046.001170,2562.695940,-1836.629758,12315.581784
7847.077578,4234.552287,2704.786269,8916.729198
11148.632419,3328.806305,2252.880856,11634.988450
8425.100101,-555.918448,-4993.942901,8443.420932
4077.336552,-2870.238124,860.198111,4986.275188
4619.601146,-2939.750522,2111.158134,5475.659584
5666.011760,4144.538930,1464.357794,7020.035057
11379.316407,350.421687,-3823.581473,11384.710679
11858.810638,1396.484003,-3072.490462,11940.751958
5066.171119,3666.481484,1607.733995,6253.732987
5219.080991,-4108.004008,94.374477,6641.874985
8667.327525,3096.263445,-3929.680028,9203.771713
8341.645860,-4940.661987,-946.326891,9695.008846
8581.707195,3147.236872,-3903.326657,9140.612578
11839.458972,188.678463,3392.498741,11840.962306
11291.807529,-1234.881827,3709.062397,11359.130706
11308.934496,3760.376138,1018.974420,11917.735864
8165.071740,1741.840613,-4720.603645,8348.796634
5899.978192,1329.707494,-4318.717459,6047.963681
11588.947052,2332.959318,-2810.385760,11821.437855
4121.207510,-2858.776143,1067.858518,5015.670681
4016.140838,-2840.638306,-631.395989,4919.208597
5571.480802,2045.185235,-3831.485198,5934.996291
11512.113303,3129.657940,2009.931211,11929.941807
4589.027940,-2823.908171,2208.662874,5388.286814
8923.763250,-4843.305415,-1114.258507,10153.381598
6830.183990,-2456.406103,-4199.851171,7258.467075
8702.673529,1886.976638,4630.559643,8904.897944
11774.444867,2929.839212,-1846.726988,12133.487121
11864.629759,2834.408260,-1810.196035,12198.496199
11593.588358,3614.251661,497.963098,12143.891719
5700.873754,2198.163638,3827.134284,6109.982401
5597.291100,3626.308678,-2408.192758,6669.316478
4208.779864,2700.377255,1660.452478,5000.586492
5894.870554,3692.269702,-2598.360340,6955.742548
10730.652917,-1092.794851,4166.835924,10786.153745
4820.651300,-2435.321992,2912.478787,5400.876981
4832.225104,-2587.548217,-2796.875951,5481.405407
11171.271663,3924.548668,785.440370,11840.582452
6066.682085,-4.780406,4596.831416,6066.683969
4095.832759,-2592.699875,-1545.267966,4847.467239
8202.715143,909.351969,4949.518146,8252.966541
9335.573620,-4362.249560,-2193.290880,10304.472623
5045.190197,-2015.548300,-3433.835745,5432.897853
9223.293763,-4574.950273,-1792.008270,10295.597012
8126.144280,4657.330072,1909.973807,9366.159525
6097.194926,1395.777721,4392.062662,6254.916579
7628.014150,4762.551769,1545.221801,8992.691434
5449.044400,-4266.074828,34.255687,6920.366992
11166.173349,1295.436057,-3797.204310,11241.066757
8020.403478,1743.132013,4720.828749,8207.641632
11127.408120,3840.148868,-1257.522453,11771.404113
9057.602396,-4935.360259,-279.939060,10314.937812
5846.048186,-4484.253216,238.925008,7367.822357
4450.445062,706.054398,-3374.477484,4506.104089
11628.461679,40.121632,3608.113816,11628.530894
11218.008559,1152.882077,3797.036094,11277.094178
8283.984730,779.011527,4972.176473,8320.532553
10797.517866,-2406.896015,3516.524009,11062.528667
9505.076282,-3947.511778,2802.860768,10292.197256
8389.433955,150.288360,5026.493201,8390.779980
4047.659452,1016.117660,-2777.578083,4173.253184
7870.821172,1394.907110,-4831.215252,7993.471821
10923.110934,4181.030773,-83.473217,11695.955318
4644.072736,-2322.290499,2800.576415,5192.344821
5770.548233,-3982.037812,-1992.197015,7011.123451
11838.973692,1889.023163,2818.306427,11988.732484
7053.159068,-2724.668037,4097.388329,7561.142027
6297.480448,2204.598444,4144.186435,6672.219593
5774.251613,-3998.426043,1966.654501,7023.488628
4700.467586,-2529.440995,2686.649075,5337.833575
11577.537317,-457.463921,3633.148629,11586.571691
7739.958693,3451.854358,-3641.527806,8474.801418
4331.289265,-150.842565,-3313.533995,4333.915109
7198.281630,-2635.501472,4187.409574,7665.580633
5634.917876,-3808.483281,-2150.768288,6801.238444
11720.926105,2823.246307,2100.300010,12056.153137
8443.053821,-4968.982576,-739.572578,9796.731376
11104.323188,387.100082,-4033.919551,11111.068352
10436.146615,-2111.664920,3937.059252,10647.642223
11590.026869,188.522407,3641.697126,11591.560013
9104.235349,-4320.671729,2387.040070,10077.465231
4034.067252,705.244521,-2849.639252,4095.249495
10609.222954,-3028.913874,-3162.495195,11033.128792
9551.489677,-4313.847772,-2165.508989,10480.469342
7514.764574,4993.599216,-122.418099,9022.622664
5548.082134,3527.135366,2506.483618,6574.336412
11392.332594,2404.735222,-2972.871491,11643.366928
8199.243478,-1057.993141,4918.984398,8267.221002
4248.652099,2257.720604,-2294.566102,4811.272907
11495.666958,670.284383,3676.038395,11515.191704
10487.400414,-2509.615076,-3669.502336,10783.493648
5185.168609,-964.676149,3975.537729,5274.141975
5369.665715,3217.142428,2727.372397,6259.657761
8253.627710,1796.643759,-4703.313377,8446.910629
6265.236268,1101.078999,4546.642710,6361.254629
8270.257264,3574.624263,-3537.420288,9009.722184
4430.008954,671.613070,3358.357857,4480.629805
5665.198257,-394.485993,4373.486264,5678.916313
7243.704544,-3109.089497,3861.014262,7882.746540
11796.843052,1637.389706,-3028.204438,11909.934972
4576.865163,-3110.797406,-1757.588295,5533.963789
11407.097242,3417.661971,1695.758852,11908.076286
11126.323296,1413.882896,3780.378606,11215.798453
11358.561155,356.681131,3842.684988,11364.160019
11018.254811,-1027.526025,3988.410292,11066.062932
7008.252835,-2803.174983,4028.862954,7548.072455
5849.628434,2685.070644,-3597.296649,6436.439790
11860.841340,3048.367136,1448.969945,12246.309627
11242.329397,2102.804182,3345.442846,11437.296695
3880.055768,626.748425,2632.296145,3930.349393
8506.263109,-4830.223578,1369.123854,9782.002448
11019.321512,418.068969,4094.170289,11027.249351
4232.050498,1092.568480,3005.112436,4370.807397
6062.466866,1994.692164,4136.775031,6382.186250
11391.885909,-1515.188461,3518.714565,11492.208693
8521.603836,1256.835857,4861.008180,8613.789428
9284.207093,-4877.880569,407.890014,10487.622237
9240.394100,-4631.153245,1628.664624,10335.979078
8035.948721,2789.545619,4186.274588,8506.352721
4197.223825,2872.801681,1292.722003,5086.224271
7798.371413,2977.484416,-4047.925537,8347.455309
10761.895294,-1044.459758,4159.611242,10812.459781
10596.895184,-2439.278264,3639.869643,10874.017933
11479.171451,2596.831958,-2708.760552,11769.235889
9177.560643,-4147.461772,-2654.627528,10071.199457
11616.175887,1089.212730,-3453.726964,11667.130178
5143.734341,-2187.920415,-3421.973191,5589.722597
8740.067377,-4738.714477,1580.918171,9942.041674
7930.406339,4910.656524,1101.754021,9327.694903
9761.535657,-2956.261964,3732.454376,10199.365822
5017.480083,-2215.338557,3282.646187,5484.781791
7558.912643,-2495.376125,-4336.234278,7960.154669
11735.976088,3365.527881,971.543334,12209.009488
5342.223601,3667.119072,-2040.421842,6479.746546
11663.508000,1513.667701,3246.006210,11761.318326
9215.733587,-3826.624836,3083.033026,9978.617298
8522.462131,1807.263875,-4681.946896,8711.978161
11790.125202,3443.741639,-121.575049,12282.768774
11620.466695,-753.158177,3541.392532,11644.848365
7108.671751,-2105.886575,-4460.392785,7414.038868
4096.363099,1827.494422,-2403.144933,4485.524106
11494.677427,3594.568388,-1010.162427,12043.609552
11498.689749,2521.912161,-2757.523238,11771.996725
9692.343266,-4479.610819,-1676.123720,10677.473066
5241.229098,3704.875975,-1827.278780,6418.456858
5918.775536,1584.073097,-4241.941107,6127.086699
3886.996557,2663.605743,575.351924,4712.063008
3982.754648,2356.063761,-1626.566731,4627.458377
5763.453620,-4372.267247,-803.261001,7234.232406
6688.083582,-2734.839789,3976.693880,7225.635658
10650.655088,-2579.607901,-3506.245666,10958.596203
10741.086390,-2858.022537,3214.922722,11114.820271
11182.897594,-1003.049044,3865.986098,11227.791679
4750.423165,-1836.289076,3258.146830,5092.983194
11558.668233,3672.431059,128.896289,12128.048533
5390.400193,3858.187716,1727.827541,6628.878238
11537.570702,353.787794,3677.396004,11542.993698
11942.231088,1591.759172,-2860.761099,12047.845476
9330.489910,-3548.399627,-3358.312795,9982.443683
5561.271905,-4208.264732,-1050.115638,6974.040239
4193.668158,-14.888624,-3147.721369,4193.694587
6051.363362,1657.867984,4278.786969,6274.354532
7502.075056,4987.367340,-257.466094,9008.604950
4443.727659,-2091.213973,2732.290288,4911.200606
9302.745238,-4600.356545,1665.985126,10378.070597
4760.391801,-2526.619123,-2770.638854,5389.353792
3932.526303,2200.094028,1711.720097,4506.126591
4523.526492,1226.463836,3302.470332,4686.843870
9568.086738,-3730.036932,3055.650262,10269.442991
7122.040246,-1569.404427,-4678.868461,7292.906658
11732.039082,239.679692,-3497.114285,11734.487095
7488.266337,4211.191627,2685.814605,8591.173822
9239.747807,-4740.290294,1266.635614,10384.762472
10988.685572,-1777.006306,-3738.340406,11131.440248
